CNTRYID,CNT,CNTSCHID,SN,CNTSTUID,PVMATH,PVREAD,PVSCIE,PVSCEP,PVSCED,PVSCID,PVSKCO,PVSKPE,PVSSPH,PVSSLI,PVSSES,SMINS,SMINH,ESCS,IBTEACH,TEACHSUP,ENVAWARE,JOYSCIE,INTBRSCI,SCIEEFF,MOTIVAT,EPIST,ICTHOME,INTICT,COMPICT,AUTICT,INSTSCIE,TDTEACH,ADINST
158,TAP,15800049,1757,15800298,366.1499,254.9639,291.6192,298.848,265.2073,275.3446,274.8503,286.4678,270.3697,307.0234,276.5828,160,2.66666666666667,-1.1337,-.121,-1.0718,-.1826,.5094,-.2545,-1.0524,-1.1116,-1.3692,8,-.0862,.0226,.1216,-.3035,-.2188,.3878
158,TAP,15800190,6811,15800299,526.199,494.7385,462.45,457.0188,470.8413,472.5041,448.6251,455.5274,450.4367,462.2509,480.3005,225,3.75,.5974,-.6236,-.5956,.0194,-.6306,-1.0207,.7605,.5387,1.2274,8,.8149,.0226,.1216,.0125,99,99
158,TAP,15800064,2298,15800300,473.783,434.0063,432.8053,433.2683,434.3093,431.095,424.4916,428.4397,411.1802,458.4886,420.2907,180,3,-.9074,-.3283,-.4527,.8981,-.3928,.0284,.5037,.566,-.1933,4,.6608,-.3827,-.1563,.3708,.8719,.3379
158,TAP,15800069,2483,15800301,436.4333,414.9726,433.3705,441.2611,440.3474,426.8978,448.0842,424.5318,411.3615,441.6981,458.5603,50,.833333333333333,.1591,-.0527,-.1164,-1.2707,-.8208,-2.4981,-2.0602,-1.0795,.1502,8,-.5743,-.691,.1216,-1.9301,.4505,.0214
158,TAP,15800117,4224,15800302,479.2004,410.2885,426.0503,415.9573,386.5087,416.756,464.6092,410.5487,422.8779,411.8024,427.8015,315,5.25,.6497,.0822,-.4527,.0194,.5094,-.0369,3.2775,1.0385,-.1933,9,-.4762,-.2827,.1216,.3708,-1.0299,-.3816
158,TAP,15800170,6136,15800306,509.0347,485.8524,483.7338,523.1022,503.9246,494.4981,523.9357,502.7562,510.2776,501.9176,462.1404,100,1.66666666666667,.0054, , ,1.2283,1.6681,.8185,3.2775,1.8543,1.1859,5,.4768,.0226,-.5912,-.2552,-.0057,.3181
158,TAP,15800202,7254,15800308,423.2541,431.2715,460.2307,474.5647,478.9487,474.6082,452.1545,474.0701,490.4422,486.4769,490.0692,225,3.75,-.7309,.5921,1.4475,-.1306,.0388,-.5488,.5125,-.9207,.5211,7,.0763,.3591,-.6185,.0125,-.4258,-.787
158,TAP,15800002,49,15800312,423.7717,439.3077,451.8278,475.5328,464.028,457.2929,470.8084,459.4307,435.5957,439.9483,443.7988,200,3.33333333333333,-.9452,.3866,.9209,-.1306,.0992,-.178,.3155,-.4849,-.5033,11,-.5743,-.3802,-.1563,1.7359,-1.142,-1.9656
158,TAP,15800214,7683,15800317,466.0581,391.2967,405.093,383.2873,405.2899,403.0419,407.3996,399.7165,440.3455,443.6169,410.0711,0,0,-1.7352,-3.3405,.466,-1.2707,-.8208,-.3744,-1.0524,-.5643,-.1933,6,-.0862,-.3802,-.7108,.7648,.4505,.6327
158,TAP,15800052,1852,15800319,505.1761,447.5926,478.6995,456.5679,505.6249,481.1067,457.8831,473.2433,485.9364,467.554,447.3178,180,3,-.2897,-.3629,-.4496,-.5348,-1.2498,-.2052,-1.2034,.1111,.3396,9,-.0802,-.1587,-.4377,.3708,-.6102,.6524
158,TAP,15800208,7464,15800322,399.6196,377.1523,407.7433,407.7276,383.0779,424.2237,403.1134,383.8455,389.9777,397.5957,425.3311,55,.916666666666667,-.0984,-2.4245,-1.0718,-.2342,-.3772,-.2926,.3155,-1.1822,-.1933,7,-.5743,-.8219,.1216,1.7359,.2483,-.0001
158,TAP,15800017,631,15800323,362.3249,323.7134,360.1391,386.3629,362.6644,363.4907,357.6399,354.5081,364.9636,363.4963,380.4459,250,4.16666666666667,.2111,1.0658,.2588,2.0177,.8061,.9074,1.2246,.4601,-.1933,8,-.2662,.0226,2.0955,.3708,.4505,.6524
158,TAP,15800127,4590,15800325,427.6018,403.3219,432.1295,417.2398,446.7688,427.6092,418.8035,436.6372,409.3602,419.4662,457.54,315,5.25,-.0689,.6687,.1445,-1.0041,-.8208,-.0258,-.7482,-.6582,-.5215,6,-1.4443,.0226,-.9943,.3708,-.0718,.6524
158,TAP,15800065,2330,15800336,366.1112,312.9973,348.9284,335.4855,334.4903,334.3363,326.5175,341.0074,354.3346,318.529,335.5526,135,2.25,-1.7132,-.1772,-.1164,-1.6198,.0992,-.3744,-1.0524,-.1651,-.1933,2,-.0862,-.7183,-1.1252,-.7778,2.0781,2.0469
158,TAP,15800051,1832,15800337,450.7009,401.7751,405.037,423.2511,384.2457,402.1047,429.2033,397.893,390.9094,413.1209,404.6882,300,5,-.0595,-2.4245,-2.7195,.0194,1.2596,-.679,-1.0524,1.8543,1.5636,7,1.4003,-.2614,2.0955,.3708,.4505,-.3816
158,TAP,15800060,2140,15800340,393.3441,358.0949,395.0519,402.2052,389.779,419.0751,445.6361,397.2776,450.5023,383.3337,372.107,90,1.5,-.368,-.121,.0355,-1.2969,.5094,.5305,-1.0524,-.0056,-.1933,0,-.0862,.0226,.1216,.3708,99,99
158,TAP,15800211,7591,15800347,339.1989,365.5434,352.0406,347.2791,306.7777,328.7906,354.6825,346.9752,363.4401,322.3397,318.6879,100,1.66666666666667,-.0549, , ,-1.2707,-.2569,-2.4981,.3155,-.1651,-.1933,11,-.0862,-1.1926,-1.1252,1.3336,-.6102,-.0163
158,TAP,15800071,2547,15800349,465.9461,450.2837,455.2568,459.67,455.5715,450.6337,467.6008,446.4603,479.7037,459.1711,451.4063,315,5.25,-1.8758,-.0258,-.4496,-.2342,-.8208,-.1239,1.2229,-.1651,-.5013,5,.6684,-.2827,.1216,.3708,.0532,.6374
158,TAP,15800052,1853,15800351,428.3589,449.1466,423.6294,384.7348,419.2489,411.3157,390.1346,424.984,445.9075,415.838,399.1778,180,3,-1.0517,-1.4505,-.4527,-.3864,-1.0163,.1042,.5125,.1111,-.1933,4,-.0862,-.5836,-.3297,-.2874,-.1495,-.787
158,TAP,15800212,7617,15800352,466.5121,413.6934,455.9087,470.8318,462.2761,438.1292,444.5527,442.2504,495.9338,454.1703,433.794,135,2.25,.3493,.3283,-.2911,.5766,-.6306,-.2865,.714,-.2111,.1527,10,-1.2904,-1.9313,-.9804,1.0728,1.3233,.0601
158,TAP,15800104,3727,15800353,469.143,465.3587,462.6495,472.7151,487.7722,506.8457,477.8457,481.8391,454.0588,472.388,476.157,270,4.5,-1.1718,.3097,-.2618,-.424,-.395,-.172,-.5909,.4094,-.1933,4,.67,1.0433,.1216,.3708,.2483,-.3816
158,TAP,15800036,1260,15800355,476.4553,407.2025,429.3026,456.2592,429.383,435.5377,463.0738,417.1151,462.8363,437.623,449.6167,350,5.83333333333333,.5219,1.1535,.0521,3.2811,.5094,-.0369,1.1677,1.0385,-.1933,8,-.3996,-.6446,.1216,-.7778,-.8671,-.3816
158,TAP,15800193,6921,15800356,457.8748,420.5448,424.3592,425.1781,427.5776,417.0838,421.5942,440.0929,382.1426,423.7034,428.7887,300,5,.6784,-.0337,-.5956,-.1968,-.3669,-.2865,.5598,-1.1116,.231,11,1.4003,.231,.1216,.3708,2.0781,.672
158,TAP,15800149,5378,15800357,490.3381,460.8798,471.1217,473.2359,471.5965,471.8413,489.9955,483.7185,495.075,477.2465,470.2847,225,3.75,-1.0968,-.8347,-.1164,-.5727,-.3928,-.172,.3155,-1.0795,-.1933,6,-.0862,.0226,-.1563,-.7778,.9505,.6524
158,TAP,15800136,4908,15800358,420.3185,425.302,378.4677,391.3986,452.3766,394.3473,405.1249,409.1523,379.343,394.2259,393.2149,220,3.66666666666667,-1.6559,.3387,.3758,-.1323,-.8208,-.14,.3155,-.4849,-.1933,6,.4012,1.9359,2.0955,1.0728,-.6102,-.0163
158,TAP,15800047,1670,15800362,485.7111,414.9385,440.4071,392.3465,444.4437,423.0414,415.262,476.5835,458.2232,434.3514,444.0698,270,4.5,-1.1627,-.121,-.1164,-.424,-.8208,-.7413,-.7371,-1.8501,-.1933,4,.6654,1.9359,2.0955,-.5375,.4505,-.0001
158,TAP,15800018,636,15800365,507.9722,431.1351,473.2623,487.8628,484.5514,460.9751,482.6536,470.7138,485.6696,450.881,490.5911,225,3.75,.4187,-.121,-.2618,.4213,-.1808,1.1786,1.8516,.705,2.1552,8,2.6352,1.9359,1.515,.3708,-.6102,-.3816
158,TAP,15800022,787,15800369,489.2274,451.3474,485.4786,472.1435,475.9893,475.6963,472.2374,459.1831,483.1984,450.9524,474.944,180,3,-.9156,-.5018,.0521,2.2983,1.0914,-.0369,1.2483,.9799,2.1552,6,.2465,-.3802,.2286,-.7778,-2.4476,.9784
158,TAP,15800195,6996,15800370,536.2266,427.5612,486.1446,505.712,470.4138,508.9473,531.4218,493.9493,482.4921,503.8154,485.1391,200,3.33333333333333,.2422, , ,.2558,.5094,.2009,.3446,.4094,1.1836,8,-.4136,-.6587,.2286,1.7359,.2483,-.0001
158,TAP,15800140,5042,15800372,532.7962,494.1064,477.6857,456.2285,488.7802,468.8077,447.9278,477.9165,470.4109,477.4176,478.2939,225,3.75,-1.5519,-.9837,-.4527,-.1306,-.6306,-.1026,.1268,.4631,-.5371,6,-.0862,.0226,.1216,.3708,.0532,.672
158,TAP,15800034,1191,15800373,435.1697,416.8713,405.7668,380.9981,393.4766,396.6289,406.1307,407.5014,397.9913,400.9008,394.8751,100,1.66666666666667,-1.6502,-.3161,1.4475,-.5841,-1.3026,-.3744,-.8555,.645,-.1933,2,.96,.1386,-.2503,.7648,.4505,.6524
158,TAP,15800194,6952,15800380,318.2892,333.2889,313.8979,222.8706,289.6262,339.4125,237.6535,320.9654,234.7031,326.8067,263.5936,99999999, ,-1.5534, , , , , , , , ,2,-2.9627,-1.1926,-1.1252,.3708,-.6102,-.3816
158,TAP,15800051,1829,15800381,437.6189,371.1173,402.6585,410.2246,394.9608,381.1521,397.0286,386.3387,380.3354,394.3563,379.9079,180,3,-1.8894,-.1691,-1.0718,1.0361,.5094,1.111,.1281,1.1359,-.5371,8, , , ,-.2552,99,99
158,TAP,15800202,7251,15800390,456.0524,496.4741,435.5241,420.7577,370.5187,473.5504,478.405,420.421,496.7559,384.1085,423.5353,225,3.75,-.119, ,1.4475,-1.2707,-2.1154,-2.4981,-2.8434,-.7662,-.5033, ,.0789,-.7638,-.5251,.3708,-.7803,.0214
158,TAP,15800138,4983,15800392,394.393,382.4755,377.7197,390.6539,364.3189,403.9985,384.9538,373.7075,394.3168,363.1337,385.3705,270,4.5,-1.1292,-.121,.8213,-1.2707,.5094,-.2469,-3.7565,-.1651,-.1933,7,-.4314,.0226,.1216,1.3336,.717,-1.9656
158,TAP,15800202,7256,15800393,455.9447,483.5782,403.2366,381.1861,354.5718,374.6194,404.1064,414.6728,411.4486,383.2699,389.7347,180,3,-2.0967,-.1952,-.405,-.0809,-1.0127,-.1206,.1601,-.8006,-.5809,3,.3376,.4173,.4777,1.7359,.395,-.8077
158,TAP,15800087,3124,15800394,450.5007,497.1583,480.2404,519.3979,489.2834,502.7004,495.3531,481.0896,497.7764,519.8248,477.3961,0,0,-.6896, , ,.2197,-1.7159,-.0908,-.5429,-.3263,.231,4,-.2366,.0226,-.4607,.3708,2.0781,2.0469
158,TAP,15800141,5090,15800400,499.3608,419.6502,487.671,488.7795,491.9576,467.2328,490.6573,477.3957,501.081,485.4446,490.7083,50,.833333333333333,-.2149,-.1393,-.1164,.0194,-.8208,.7736,-.2217,-.5643,-.8815, ,-.0061,-.227,-.1563,.0125,-.6102,.6524
158,TAP,15800059,2116,15800401,416.4299,430.49,441.1887,456.4175,430.9003,460.2784,456.246,452.8374,459.8029,466.376,448.0382,0,0,-.4387, , ,.0194,-.2546,-.0908,.3155,-.4495,-.1933,7,-.2479,-.732,-.7317,-.7778,1.4332,.3379
158,TAP,15800059,2130,15800404,362.1392,350.3666,364.9384,367.4643,379.3695,356.6738,355.1883,390.1318,364.4609,372.3343,364.2311,0,0,-1.2477, , ,-.9302,-2.1154,-2.4981,-1.0524,-.61,.5337, ,.6606,-.5472,-.6544,-.7778,.4505,.353
158,TAP,15800013,479,15800406,514.1534,460.3265,490.4662,511.7424,468.2296,500.1798,504.2562,491.1781,504.2807,501.6039,496.4757,50,.833333333333333,-2.4513,-.8646,-.2618,.6492,.5094,.6974,.3155,.1246,-.5013,4,.5946,.0226,.1216,-.7778,-1.6372,-1.2428
158,TAP,15800197,7062,15800411,518.3866,475.7479,482.8486,457.782,472.3982,480.7156,460.8026,492.1294,486.5925,454.7881,465.1309,50,.833333333333333,-.6225,-.9832,-.4496,-.0809,-.4071,.8927,-1.0236,-.2111,.3592,6,-.8232,-.227,.1216,.3708,2.0781,.6374
158,TAP,15800071,2548,15800412,453.1542,459.1022,440.6292,432.9955,430.5059,455.1202,437.7779,460.0505,455.3285,448.7439,449.3071,270,4.5,-1.0078,-.2858,.0316,.6187,-.6306,.2009,1.2393,.4094,-.5013,5,-.5673,-.7638,-.9299,-1.9301,.5169,1.3974
158,TAP,15800120,4331,15800417,461.2666,482.3306,468.6743,463.3769,472.6063,472.5174,483.0143,479.6866,495.7978,474.4861,481.9514,270,4.5,-1.3818,-1.0877,.0082,.2258,-2.1154,-.5836,-.5723,.9799,-.0978,3,-.5717,-.3802,.1216,.0125,.395,.6524
158,TAP,15800016,562,15800419,341.6079,368.7855,352.9028,320.244,334.3512,361.6761,322.965,346.3016,363.5256,326.881,350.3579,99999999, ,-.3526, , ,-.5365,-.4473,.1042,-1.1891,-.1213,-.9652,7,-.5539,-.227,.2286,1.7359,1.0203,.6524
158,TAP,15800076,2726,15800424,409.2137,392.5221,385.9201,421.6817,405.4296,408.3403,404.2507,396.2627,382.483,394.9685,393.0296,180,3,-1.1136,-.121,1.4475,-.5113,-1.4885,-2.4981,-.7415,-.1651,-.1933, ,-.7114,-.227,-.7496,.3708,-2.4476,-1.9656
158,TAP,15800150,5414,15800428,515.1535,450.1063,459.5503,430.0098,460.6477,449.5665,463.2808,488.1508,457.0301,461.3038,471.9522,225,3.75,-.0044,.0656,1.4475,-.5727,-2.1154,-2.4981,-1.0524,-.7662,-.1933,10,-.0862,.0226,.1216,-.0948,.0532,-.3816
158,TAP,15800129,4653,15800431,337.7408,340.8631,322.5884,315.9581,313.9219,346.1771,306.4366,317.0627,310.7208,307.6298,318.3185,225,3.75,.6205, , ,-1.0041,-.6306,-2.4981,-.0437,-1.1116,-.1933,7,.96,.0226,-.1563,1.7359,.4505,-.0001
158,TAP,15800055,1961,15800433,423.5349,407.1642,419.4913,408.9716,446.6385,441.0721,401.1593,447.0738,448.6228,442.5436,414.2771,90,1.5,-.4606,-.8064,-.2204,.0194,-.8208,-.2052,.3155,1.8543,-.1933,9,-.8305,-1.1926,.1216,.0125,-1.315,-.8077
158,TAP,15800108,3902,15800435,366.126,361.8684,367.0103,386.3664,387.601,331.2321,389.3823,364.2261,365.1752,362.1119,340.1652,50,.833333333333333,-.6434,-.0084,-1.0718,.0194,-.4228,-.3744,-.6945,-.8133,-.1933,8,-.983,-.5836,-.7496,1.7359,-1.142,-1.9656
158,TAP,15800156,5661,15800436,466.1378,437.1084,480.667,476.5011,462.7346,490.7241,485.0826,481.7098,458.7722,466.298,497.8081,0,0,-1.7461,-1.1958,-.1164,-1.2707,-.6306,-.2593,.3155,-.1651,-.1933,5,-.0862,-.8627,-.7496,.3708,-.3597,.0214
158,TAP,15800101,3629,15800450,424.6702,388.1343,421.8994,468.0146,452.7141,440.1237,435.019,378.1507,459.3268,390.6976,447.0333,100,1.66666666666667,.1655,3.1829,.8213,1.621,.5094,.0652,.3155,-1.1822,-.1933,8,-.0862,.0226,.6905,.3708,.5252,-.0001
158,TAP,15800141,5071,15800454,445.2418,429.1162,416.5175,400.3346,421.7657,396.9377,398.3152,417.0139,393.0455,416.5002,394.8615,100,1.66666666666667,-.9993,.9452,1.4475,-.1826,.5094,.5305,-.5864,-.0495,-.1933,9,-.089,.0226,.1216,.3708,-2.4476,1.0006
158,TAP,15800183,6570,15800459,419.943,446.9314,448.5685,444.2672,435.9899,439.3899,466.0356,452.9714,440.7923,441.4754,465.6482,180,3,-.9006,-.6683,-.028,-.4866,-.6306,.3315,.3155,-1.5595,-.5013,9,1.7671,.1453,-1.1528,.3708,1.4501,-.3816
158,TAP,15800204,7343,15800460,488.6653,455.034,472.1994,453.7958,499.9191,479.1986,458.6867,479.5787,499.1799,498.4434,490.8441,100,1.66666666666667,-.0608,.398,1.4475,1.621,.8433,.3209,1.2382,1.8543,.5975,10,2.6352,1.9359,2.0955,.3708,-.6102,-.0389
158,TAP,15800099,3553,15800461,424.5583,392.7053,393.4493,376.7109,394.1646,387.927,387.1427,395.161,378.7445,407.6699,389.3771,180,3,-.6986,-3.3405,-1.7888,-.3847,-1.0127,-.1991,-.2429,.2296,2.1552,5,.9349,-.8627,-1.7277,.3708,.4505,.0214
158,TAP,15800176,6358,15800462,365.2058,381.354,348.8689,396.8052,374.0421,361.2841,394.442,345.2837,358.168,382.8313,382.0115,90,1.5,.8288,-.0258,-1.0718,-.0809,-.8208,-.2052,-.4274,-1.0795,-.1933,10,-.0862,-1.0611,-.959,.3708,.4505,-1.274
158,TAP,15800061,2196,15800469,511.0285,432.995,469.017,481.0226,442.1065,484.9289,487.3565,472.1839,481.5243,458.9981,483.55,45,.75,-.0138,.83,-.4527,3.2811,.5094,.0954,.3155,-.4849,-.1933, ,.0789,-.3827,-.2503,.3708,.2483,.6524
158,TAP,15800069,2472,15800471,425.6573,420.8586,412.2343,408.902,431.9822,426.7281,410.6332,433.8763,427.3913,411.3111,428.6153,50,.833333333333333,-.6363,-.2795,.7896,-.3864,-.6306,.5305,.3155,-.6231,-.1933,10,-.0862,-.5034,-.1563,-.7778,-.0141,-.3816
158,TAP,15800016,571,15800472,346.8991,349.5692,358.3839,335.9463,324.5426,326.5155,344.3772,359.0313,330.2414,348.3873,378.9457,80,1.33333333333333,-1.3454,3.1829,-.1164,-3.3765,.5094,-.2593,3.2775,-.1651,-1.3692,11,2.6352,1.9633,2.067,.3708,-.0141,.0214
158,TAP,15800141,5087,15800473,496.4881,430.6147,449.9925,451.7782,455.4094,451.2716,436.9263,437.6335,456.4365,436.7018,441.2447,200,3.33333333333333,-1.2344,.4876,-.4496,1.2283,.5094,.9736,-.5669,-.7936,1.1174,4,-.2479,-.227,.1937,-.7778,.1272,.3181
158,TAP,15800103,3703,15800478,430.3077,369.1408,420.011,417.5169,395.1342,418.3831,419.2842,416.0869,429.587,435.7794,446.4614,50,.833333333333333,-1.3215,-.3704,-.6568,1.4721,2.1635,.8609,.3155,-.7662,2.1552,7,.0634,.0226,-.4607,.7648,99,99
158,TAP,15800136,4904,15800483,544.7003,518.3322,474.4417,452.759,464.6711,478.5584,450.6096,463.8804,479.8524,472.2153,472.4889,180,3,.096,-.9846,.9209,1.2283,-1.3552,-.7742,.9472,.2159,-.2312, ,-.4998,-.8627,-.5251,.3708,1.4501,.6524
158,TAP,15800094,3356,15800484,452.4351,403.578,443.5563,425.136,418.3301,407.1118,438.5978,425.1405,450.7756,426.4156,426.4247,225,3.75,-.347,.9452,-.4082,-.1323,-.3928,-.3744,-.7273,.4631,-.1933,6,-.0862,-.7638,.1216,1.2423,2.0781,1.0006
158,TAP,15800134,4841,15800486,426.0134,414.2922,450.1327,451.094,446.3562,442.2611,463.4883,419.1164,442.9816,453.0396,450.4101,70,1.16666666666667,.0971,.573,.3758,1.2283,-.6306,-.0908,-.3716,-.8896,-.1933,10,.5266,.0226,-.7108,-1.9301,.9505,1.3974
158,TAP,15800057,2045,15800489,502.926,487.1881,479.2606,462.259,459.8244,468.88,470.6105,482.421,449.0089,498.4823,487.1771,0,0,-1.5286,-1.6446,-.0549,-.8034,-.6306,.1329,1.0039,-.6127,-.1933,4,-.5743,-.8627,-.959,-.4517,2.0781,.6524
158,TAP,15800100,3600,15800490,350.5129,280.6161,315.6369,324.7065,302.1255,306.3656,340.4615,337.556,329.1822,297.1633,350.3496,150,2.5,-1.5832,-.121,-1.0718,-1.2707,.5094,.5305,.3155,-.0523,-.1933,6,-.0862,.0226,.1216,-.0948,-1.4154,-.787
158,TAP,15800040,1408,15800491,452.0116,483.2958,461.3665,453.3217,467.775,448.2154,471.5846,459.7902,506.2259,472.3512,445.4844,80,1.33333333333333,-1.9984,.7304,.6426,-.3864,-.8208,-1.4829,.1418,-.8771,-.5381,4,-.2662,-.6116,.1216,-.7956,.2564,-.3816
158,TAP,15800083,2960,15800493,449.313,429.7473,465.6666,464.4675,414.253,450.5405,456.2743,442.4098,466.6252,457.4783,461.552,225,3.75,-1.0242,-.5919,-1.0718,3.2811,.5094,.1473,.3155,-.1651,-.1933,5,-.0862,.0226,.1216,.3708,.4505,-1.9656
158,TAP,15800208,7480,15800496,411.0781,338.2493,397.189,408.936,332.1917,391.6323,444.0436,369.5231,394.0666,393.9042,433.1093,180,3,-.3861,-.121,1.4475,3.2811,.5094,.5305,.3155,-.8006,-.1933,5,2.6352,.0226,2.0955,.8545,2.0781,-1.9656
158,TAP,15800060,2169,15800497,462.496,378.8666,491.3871,474.7882,482.5005,503.0279,495.762,489.3603,485.1508,466.0148,510.452,100,1.66666666666667,-.898,-3.3405,.255,-.0809,-.8208,.0566,-1.255,-.8771,2.1552,4,-.9317,-.5836,.1216,-.0948,.4505,.6374
158,TAP,15800074,2675,15800499,312.4268,341.4285,263.6496,295.4802,171.8958,266.1434,294.9,230.2073,305.4053,281.9622,277.028,99999999, ,-.4775, ,-2.7195,3.2811,.5094,-2.4981,-1.0524,-.1651,-.1933,4,-.0862,.0226,.1216,1.2423,.658,-.3816
158,TAP,15800013,448,15800505,430.735,389.9016,407.5252,393.9391,427.5531,414.7322,385.0502,414.1981,389.0797,409.6486,411.7353,30,.5,.2973,.1964,1.4475,-.1306,-.2214,-.2052,-.4173,1.1359,-.1933,10,.2695,-1.2391,-2.5027,.3708,-.6102,-.3816
158,TAP,15800141,5083,15800506,464.1548,408.2574,426.7294,430.7285,440.8823,408.1941,430.6927,399.7754,467.6268,422.3076,440.9976,100,1.66666666666667,-1.1321,1.9953,.4366,-1.2707,-2.1154,-.3546,.3155,-.7662,-.1933,8,-.0862,.0226,.1216,-.7778,1.4501,.3181
158,TAP,15800028,975,15800517,476.9472,427.7911,470.6861,449.5562,473.7287,458.8745,445.6366,466.5756,430.4412,473.2545,486.1869,360,6,-.4092,2.5661,.9209,.7387,-.6306,-.2052,-.0797,-.6086,-1.0771,8,.2702,.0226,.1216,.3708,2.0781,.6524
158,TAP,15800182,6569,15800519,515.6134,460.1665,485.69,525.5772,457.1214,466.5001,504.6206,453.3202,490.7051,473.3726,509.1353,180,3,-1.7191,.2524,-.1133,-.1323,.0992,-.0908,-.898,-1.0676,-.1933,4,-.4203,.6496,-.5251,.0125,.4505,.6524
158,TAP,15800006,196,15800525,457.1604,443.838,433.8084,429.8205,396.0924,445.5032,443.0155,448.9171,420.0668,410.8563,431.947,90,1.5,.4746, , ,.4213,.5094,.268,-.4153,.8101,.2497,8,-.0862,-.227,.1216,1.7359,.4505,1.3974
158,TAP,15800002,71,15800532,336.6783,363.4735,357.6165,376.5715,334.2501,363.5615,367.2092,380.5657,343.3912,370.1822,383.9486,100,1.66666666666667,.2078,.2502,-.5956,1.1225,.5094,1.4193,.3155,.1111,1.0466,11,.5946,1.0043,1.3566,.3708,2.0781,.6524
158,TAP,15800147,5311,15800533,393.5205,422.2657,427.461,466.1829,396.1494,411.267,453.9149,420.36,445.28,424.1696,418.6193,160,2.66666666666667,-.5634,-.6853,-1.0718,-.8415,-.2145,.0299, ,-.8896, ,5,-.8869,.0226,-.1563,.3708,2.0781,-1.2982
158,TAP,15800181,6521,15800540,553.2206,495.5486,485.33,465.7559,474.2548,469.7298,486.0159,474.2946,471.5356,488.0766,492.6856,350,5.83333333333333,.6486,-.2795,-.4496,1.2283,-.6306,.0211,-.3736,-.7662,-.1933,6,-.59,-.6843,-.7496,.8996,-.6102,-.3816
158,TAP,15800055,1981,15800541,478.8044,474.8201,472.3256,492.3394,450.0226,471.5259,489.647,458.5965,455.9147,461.0137,462.5883,90,1.5,.7841,-.048,-.5956,.1184,.5094,.5414,.7253,.1111,.2497,11,-.4314,.0226,.1216,-.3438,-.0718,.3181
158,TAP,15800098,3517,15800543,446.9509,381.6078,401.3567,380.5426,424.6866,395.8143,368.1176,381.917,372.0913,417.426,397.389,100,1.66666666666667,-.0257,-1.6446,-.1164,-.3864,-.5781,-.3744,-.5344,.9399,-.1933,7,1.1576,-.4338,.1216,-.3035,-.0718,.0214
158,TAP,15800194,6964,15800546,384.4437,314.9858,322.4451,306.481,329.8455,329.7274,326.6322,329.2039,310.7575,314.6648,300.0015,0,0,-.5706, , ,-1.4856,-2.1154,-1.4829,-3.7565,-.5996,-.1933,3,-.4203,-.7638,-1.1252,.7648,2.0781,-.3816
158,TAP,15800187,6707,15800548,400.6559,350.18,371.8217,361.7815,368.4618,373.0586,367.0028,375.0682,337.9544,382.5563,353.5806,150,2.5,-1.2356,-.5297,-.1164,-1.2707,-.2546,-.3744,-2.1157,-.3954,-.1403,0, , , ,-1.9301,.8447,2.0469
158,TAP,15800141,5093,15800550,396.8445,279.9948,264.4244,284.8131,280.3909,315.1208,279.0921,283.4083,310.9075,322.6931,279.4919,200,3.33333333333333,-.6364,.9452,-.5426,-.446,-.7535,2.4511,-.6331,-1.4159,-1.0795,0,-.0862,.0226,-1.1252,1.7359,-.6102,-1.9656
158,TAP,15800060,2160,15800552,402.799,393.5374,383.0538,368.3431,365.697,351.721,360.3842,381.3739,374.8015,366.139,358.7535,100,1.66666666666667,-.9089,-.4632,1.4475,-1.6198,-2.1154,-2.4981,-3.7565,.1928,-2.7904,6,.5376,.8348,.7627,-.0575,-.6102,-.3816
158,TAP,15800213,7665,15800553,468.7051,425.2059,427.7167,453.8547,399.1392,417.4015,442.211,409.503,418.521,429.36,432.587,135,2.25,.0251,-1.5737,-.1133,-1.3561,-1.4885,-1.1931,-.7454,-.8771,-.1933,4,.2796,.6907,.5823,.3708,.199,-.0001
158,TAP,15800211,7585,15800556,340.5138,333.2346,334.9671,311.5805,308.4799,318.3562,320.3665,321.9243,331.1132,290.4436,310.6922,0,0,-.5143,.9452,-1.2399,-1.3561,.5094,-2.4981,.3155,-.4414,-2.7904,11,-.2479,.0226,.1216,.3708,-.5997,.6327
158,TAP,15800141,5099,15800563,487.9175,387.1269,433.0495,457.8411,412.5732,400.7069,445.6817,387.2994,439.6943,432.8095,427.7579,90,1.5,-.9876,-3.3405,-.962,-.1826,.5094,.5305,1.2272,.1928,2.1552,8,2.6352,.1386,.1216,.3708,-.2928,-1.2982
158,TAP,15800022,768,15800569,415.5906,388.5157,422.5546,439.5886,447.9526,431.6964,386.6501,422.0622,445.0656,419.6789,419.9017,100,1.66666666666667,1.6503,-.2609,1.4475,-.3864,-.8208,-.2052,.3155,-.4849,-.1933,10,-.2479,-.227,-.959,1.7359,-.6102,-.3816
158,TAP,15800087,3131,15800580,376.9047,382.7303,406.4279,393.4561,377.5508,401.0456,399.3607,378.6431,409.5904,399.4971,376.0935,0,0,.3743,-.121,1.4475,.3465,-.6306,-.14,-1.0524,-.4849,-.1933,8,-.0862,-.227,-.9299,.3708,2.0781,1.0172
158,TAP,15800091,3262,15800581,438.5701,364.5573,406.5487,421.8229,386.6708,408.4889,403.456,402.1149,382.6384,407.1366,408.4236,45,.75,-.9071, , ,.0194,.5094,-.0589,.7364,1.8543,-.1933, ,.0789,.0226,.4777,.7429,.658,-.0001
